file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,is_blob_class,is_spaghetti_code,is_swiss_army_knife
/work/./src/org/apache/xerces/util/URI.java,org.apache.xerces.util.URI,class,4,9,5,4,416,4,0,61,1183,0.9344829,0.15924427,0.4048583,58,16,38,20,0,0,39,0,0,0,25,17,0,24,0,1,16,0,47,1064,87,22,200,1,73,66,233,281,76,114,5,0,1,0,483,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLNoopElementImpl.java,org.apache.wml.dom.WMLNoopElementImpl,class,4,5,1,4,5,6,0,2,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,2,0,0,0,0,4,1,1,0,1,0,0,0,0,27,1,0,False,False,False
/work/./src/org/apache/xerces/util/SAXMessageFormatter.java,org.apache.xerces.util.SAXMessageFormatter,class,0,2,2,0,9,1,0,7,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,42,1,1,3,2,0,5,3,11,1,4,4,0,0,0,56,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLDTDSource.java,org.apache.xerces.xni.parser.XMLDTDSource,interface,1,7,6,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/SchemaContentHandler.java,org.apache.xerces.impl.xs.traversers.SchemaContentHandler,class,18,20,2,18,64,1,0,47,67,0.81339717,0.35,0.45833334,19,2,14,3,0,2,16,0,0,0,11,0,0,11,0,0,5,0,14,236,1,2,18,7,6,1,12,51,2,26,2,0,0,0,132,16,0,False,False,False
/work/./src/org/apache/html/dom/HTMLElementImpl.java,org.apache.html.dom.HTMLElementImpl,class,9,63,54,9,39,2,52,20,253,1.0,0.0,0.0,23,0,17,0,0,6,23,0,2,0,1,1,0,1,0,0,1,0,7,107,23,3,6,1,1,10,13,12,0,7,3,0,0,0,152,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/XMLAttributeDecl.java,org.apache.xerces.impl.dtd.XMLAttributeDecl,class,2,4,2,2,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,3,0,0,0,2,0,0,15,0,0,0,0,0,0,0,4,0,3,0,0,0,0,18,1,0,False,False,False
/work/./src/org/apache/xerces/dom/ElementDefinitionImpl.java,org.apache.xerces.dom.ElementDefinitionImpl,class,7,11,4,7,7,4,1,6,2,0.6666667,0.4,0.6,5,0,5,0,0,0,5,0,0,0,3,1,0,0,2,1,1,0,0,30,4,0,0,0,0,0,1,5,0,4,1,0,0,0,97,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSDAttributeGroupTraverser.java,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,class,10,12,2,10,14,2,0,16,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,71,3,0,9,0,0,12,2,25,2,16,2,0,0,0,76,0,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSAttributeChecker.java,org.apache.xerces.impl.xs.traversers.OneElement,class,1,2,1,1,2,1,0,0,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,9,0,0,False,False,False
/work/./src/org/apache/xerces/util/DOMUtil.java,org.apache.xerces.util.DOMUtil,class,11,26,15,11,170,1,0,46,1081,0.0,0.0,0.0,47,46,46,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,7,465,72,35,62,0,15,3,14,100,1,61,4,0,0,0,170,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSDComplexTypeTraverser.java,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,innerclass,1,1,0,1,2,3,0,0,1,0.6666667,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,1,0,1,0,2,1,0,0,13,0,0,0,0,0,0,1,5,0,3,0,0,0,0,22,2,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/identity/Field.java,org.apache.xerces.impl.xs.identity.Field$XPath,innerclass,5,5,0,5,7,2,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,1,0,3,4,3,3,2,3,3,0,0,0,21,9,0,False,False,False
/work/./src/org/apache/xerces/dom/EntityReferenceImpl.java,org.apache.xerces.dom.EntityReferenceImpl,class,12,17,5,12,35,4,1,26,32,0.8518519,0.055555556,0.055555556,9,0,7,0,2,0,9,0,0,0,3,1,0,0,2,1,1,0,0,125,13,3,18,1,6,2,2,23,0,16,4,0,0,0,285,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLImgElementImpl.java,org.apache.wml.dom.WMLImgElementImpl,class,4,5,1,4,23,6,0,2,253,1.0,0.0,0.0,23,0,23,0,0,0,23,0,0,0,1,1,0,1,0,0,1,0,0,72,11,0,0,0,0,22,1,1,0,1,0,0,0,0,37,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredCDATASectionImpl.java,org.apache.xerces.dom.DeferredCDATASectionImpl,class,4,5,1,4,3,6,0,3,0,0.5,1.0,1.0,3,0,1,0,1,1,3,0,0,0,2,1,0,0,1,1,1,0,0,17,1,0,0,0,0,0,1,4,0,3,0,0,0,0,141,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSDocumentInfo.java,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,class,9,24,15,9,21,1,0,12,42,0.8480392,0.16666667,0.28787878,12,0,3,0,0,9,12,0,1,0,17,0,0,1,13,3,0,0,0,85,6,0,10,0,4,4,0,28,1,18,2,0,0,0,93,0,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/XPath.java,org.apache.xerces.impl.xpath.XPath$Scanner,innerclass,6,6,0,6,168,1,0,12,8,0.7877548,0.16666667,0.16666667,5,0,2,1,1,1,4,0,0,0,24,23,0,24,0,0,23,0,2,584,23,8,106,0,6,24,183,152,12,66,5,0,0,0,123,10,0,True,False,False
/work/./src/org/apache/xerces/util/NamespaceSupport.java,org.apache.xerces.util.NamespaceSupport$Prefixes,innerclass,0,0,0,0,7,1,0,2,0,0.33333334,1.0,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,26,3,1,0,0,1,2,3,6,0,5,1,0,0,0,22,20,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredDocumentTypeImpl.java,org.apache.xerces.dom.DeferredDocumentTypeImpl,class,9,10,1,9,10,5,0,20,0,0.5,1.0,1.0,4,0,1,0,2,1,4,0,0,0,2,1,0,0,1,1,1,0,0,67,1,1,1,0,1,4,2,19,2,10,3,0,0,0,128,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/YearDV.java,org.apache.xerces.impl.dv.xs.YearDV,class,5,7,2,5,9,3,0,12,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,4,1,0,2,11,11,2,5,1,0,0,0,92,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLMenuElementImpl.java,org.apache.html.dom.HTMLMenuElementImpl,class,3,3,0,3,3,3,0,2,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,1,0,0,0,0,2,1,1,0,1,0,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/xerces/util/AugmentationsImpl.java,org.apache.xerces.util.AugmentationsImpl,class,3,8,5,3,8,3,0,8,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,169,5,0,1,0,0,0,0,3,0,2,1,0,3,0,79,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLFormControl.java,org.apache.html.dom.HTMLFormControl,interface,0,8,8,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/MonthDV.java,org.apache.xerces.impl.dv.xs.MonthDV,class,6,8,2,6,14,3,0,13,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,6,1,0,4,14,10,6,5,2,0,0,0,96,1,0,False,False,False
/work/./src/org/apache/wml/WMLBigElement.java,org.apache.wml.WMLBigElement,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Op.java,org.apache.xerces.impl.xpath.regex.Op$ConditionOp,innerclass,1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,12,8,0,False,False,False
/work/./src/org/apache/xerces/dom/ObjectFactory.java,org.apache.xerces.dom.ObjectFactory$ConfigurationError,innerclass,0,0,0,0,2,3,0,0,0,0.5,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,1,0,1,0,1,1,0,0,11,1,0,0,0,0,0,1,2,0,2,0,0,0,0,29,24,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Token.java,org.apache.xerces.impl.xpath.regex.Token$UnionToken,innerclass,4,4,0,4,33,2,0,16,0,0.6,0.6,0.6,5,0,1,0,0,4,5,0,0,0,2,1,0,1,0,1,1,0,3,98,9,3,23,0,8,4,24,25,9,16,3,0,0,0,54,8,0,False,False,False
/work/./src/org/apache/xerces/dom3/as/ASEntityDeclaration.java,org.apache.xerces.dom3.as.ASEntityDeclaration,interface,1,3,2,1,8,1,0,0,28,1.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,2,2,0,0,0,2,0,0,12,0,0,0,0,0,0,2,2,0,2,0,0,0,0,84,1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous7,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous6,anonymous,0,0,0,0,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,0,0,2,0,1,1,0,0,0,8,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous5,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous4,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/traversers/XSDHandler.java,org.apache.xerces.impl.xs.traversers.XSDHandler,class,62,78,16,62,380,1,0,176,499,0.9282201,0.28923076,0.84923077,43,0,8,17,9,9,26,0,1,0,104,36,5,61,17,21,36,0,108,1592,66,23,157,24,38,136,85,462,77,296,8,0,2,0,532,1,0,True,True,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous3,anonymous,0,0,0,0,3,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,0,0,2,0,1,1,0,0,0,10,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous2,anonymous,0,0,0,0,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,2,0,1,1,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous1,anonymous,0,0,0,0,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,2,0,1,1,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLDOMImplementationImpl.java,org.apache.wml.dom.WMLDOMImplementationImpl,class,11,12,1,11,2,3,0,2,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,12,2,0,0,0,0,0,0,3,0,3,0,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLDTDScanner.java,org.apache.xerces.xni.parser.XMLDTDScanner,interface,3,3,0,3,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/util/XSObjectListImpl.java,org.apache.xerces.impl.xs.util.XSObjectListImpl$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,-1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/dtd/StringDatatypeValidator.java,org.apache.xerces.impl.dv.dtd.StringDatatypeValidator,class,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,False,False,False
/work/./src/org/apache/xerces/dom3/as/DOMASWriter.java,org.apache.xerces.dom3.as.DOMASWriter,interface,2,4,2,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0,False,False,False
/work/./src/org/apache/xerces/jaxp/datatype/DurationImpl.java,org.apache.xerces.jaxp.datatype.DurationImpl,class,4,8,4,4,218,2,0,91,704,0.8541667,0.26455027,0.31746033,48,14,23,20,4,1,28,0,0,0,14,7,0,14,0,0,14,0,82,642,70,11,140,0,15,53,199,151,70,81,4,0,1,0,607,0,0,False,False,False
/work/./src/org/apache/xerces/dom/SecuritySupport.java,org.apache.xerces.dom.SecuritySupport$Anonymous8,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/DOMOutputImpl.java,org.apache.xerces.dom.DOMOutputImpl,class,1,2,1,1,9,1,0,0,28,0.7777778,0.11111111,0.11111111,9,0,9,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,0,32,4,0,0,0,0,0,0,8,0,4,0,0,0,0,164,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/SchemaGrammar.java,org.apache.xerces.impl.xs.SchemaGrammar$Schema4Annotations,innerclass,22,22,0,22,19,2,0,17,171,0.0,0.0,0.0,19,0,12,5,0,2,14,0,0,3,0,0,0,0,0,0,0,0,0,158,8,0,0,0,4,7,21,83,6,24,1,0,0,0,91,25,0,False,False,False
/work/./src/org/apache/xerces/impl/validation/ValidationManager.java,org.apache.xerces.impl.validation.ValidationManager,class,2,15,13,2,8,1,0,5,3,0.5714286,0.42857143,1.0,7,0,7,0,0,0,7,0,7,0,3,0,0,0,3,0,1,0,0,30,2,1,0,0,1,0,2,8,1,4,1,0,0,0,70,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Op.java,org.apache.xerces.impl.xpath.regex.Op$ChildOp,innerclass,1,1,0,1,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,8,0,False,False,False
/work/./src/org/apache/html/dom/HTMLHtmlElementImpl.java,org.apache.html.dom.HTMLHtmlElementImpl,class,3,4,1,3,3,3,0,3,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,1,0,0,0,0,2,1,1,0,1,0,0,0,0,28,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Op.java,org.apache.xerces.impl.xpath.regex.Op$ModifierOp,innerclass,1,1,0,1,3,3,0,0,0,0.33333334,0.6666667,1.0,3,0,0,0,0,3,3,0,0,0,2,0,0,0,0,2,0,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,8,0,False,False,False
/work/./src/org/apache/html/dom/HTMLImageElementImpl.java,org.apache.html.dom.HTMLImageElementImpl,class,3,3,0,3,27,3,0,4,351,1.0,0.0,0.0,27,0,27,0,0,0,27,0,0,0,1,1,0,1,0,0,1,0,0,84,13,0,0,0,0,26,1,1,0,1,0,0,0,0,55,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLMapElementImpl.java,org.apache.html.dom.HTMLMapElementImpl,class,7,8,1,7,6,3,0,3,10,0.9,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,1,0,2,0,0,1,0,0,22,3,0,1,0,0,2,1,4,0,3,1,0,0,0,44,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/IntegerDV.java,org.apache.xerces.impl.dv.xs.IntegerDV,class,4,5,1,4,2,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,2,0,0,0,0,1,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/XSSimpleTypeDecl.java,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,class,61,68,7,61,814,1,0,91,2054,0.95132256,0.213555,0.70460355,85,1,56,16,9,4,69,0,0,0,109,56,16,41,0,52,56,0,67,1986,142,32,439,13,324,130,356,563,26,222,8,4,3,0,358,1,0,True,False,False
/work/./src/org/apache/xerces/impl/xs/XSMessageFormatter.java,org.apache.xerces.impl.xs.XSMessageFormatter,class,1,7,6,1,8,1,0,4,0,0.33333334,,,1,0,1,0,0,0,1,0,0,0,3,1,1,2,0,0,1,0,3,29,1,0,6,1,0,7,0,11,1,4,2,0,0,0,73,1,0,False,False,False
/work/./src/org/apache/xerces/impl/Constants.java,org.apache.xerces.impl.Constants,class,2,4,2,2,13,1,0,6,1,0.9824175,1.0,1.0,7,6,5,2,0,0,5,0,0,0,130,130,125,5,0,0,130,0,4,182,4,1,0,0,0,128,8,131,0,131,2,0,1,0,286,17,0,False,False,False
/work/./src/org/apache/xml/serialize/Encodings.java,org.apache.xml.serialize.Encodings,class,1,2,1,1,13,1,0,7,0,0.0,,,1,1,0,0,0,1,1,0,0,0,6,6,0,0,0,6,5,0,1,53,6,2,7,0,3,10,4,19,1,10,4,0,0,0,71,1,0,False,False,False
/work/./src/org/apache/html/dom/ObjectFactory.java,org.apache.html.dom.ObjectFactory$ConfigurationError,innerclass,0,0,0,0,2,3,0,0,0,0.5,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,1,0,1,0,1,1,0,0,11,1,0,0,0,0,0,1,2,0,2,0,0,0,0,29,24,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/SubstitutionGroupHandler.java,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,innerclass,1,1,0,1,2,1,0,0,1,0.5,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,26,0,False,False,False
/work/./src/org/apache/html/dom/HTMLLabelElementImpl.java,org.apache.html.dom.HTMLLabelElementImpl,class,4,4,0,4,9,3,0,4,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,22,2,0,2,0,0,4,7,4,0,2,1,0,0,0,35,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Token.java,org.apache.xerces.impl.xpath.regex.Token$ClosureToken,innerclass,2,2,0,2,23,2,0,5,18,0.78125,0.17857143,0.17857143,8,0,1,0,0,7,8,0,4,0,4,1,0,1,0,3,1,0,0,64,5,0,3,0,0,20,16,12,10,5,2,0,0,0,41,8,0,False,False,False
/work/./src/org/apache/html/dom/HTMLTableColElementImpl.java,org.apache.html.dom.HTMLTableColElementImpl,class,3,3,0,3,17,3,0,7,78,1.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,1,1,0,1,0,0,1,0,1,46,6,0,2,0,0,12,7,4,0,2,1,0,0,0,41,1,0,False,False,False
/work/./src/org/apache/wml/WMLAccessElement.java,org.apache.wml.WMLAccessElement,interface,1,2,1,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,False,False,False
/work/./src/org/apache/xml/serialize/EncodingInfo.java,org.apache.xml.serialize.EncodingInfo,class,2,8,6,2,23,1,0,4,3,0.7291667,0.4,0.6,6,1,5,1,0,0,5,0,0,0,8,0,0,1,0,7,0,0,0,136,11,0,7,4,3,1,6,27,0,11,3,0,2,0,90,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/models/MixedContentModel.java,org.apache.xerces.impl.dtd.models.MixedContentModel,class,3,4,1,3,28,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,83,6,4,21,0,0,0,6,17,5,15,5,0,0,0,156,1,0,False,False,False
/work/./src/org/apache/xerces/jaxp/validation/DOMDocumentHandler.java,org.apache.xerces.jaxp.validation.DOMDocumentHandler,interface,6,9,3,6,7,1,0,0,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,False,False,False
/work/./src/org/apache/xerces/dom/NodeIteratorImpl.java,org.apache.xerces.dom.NodeIteratorImpl,class,7,9,2,7,54,1,0,14,6,0.71153843,0.46153846,1.0,13,0,9,0,0,4,13,0,0,0,8,0,0,8,0,0,0,0,2,163,28,5,29,0,6,2,6,41,4,18,3,0,0,0,129,1,0,False,False,False
/work/./src/org/apache/xerces/parsers/AbstractSAXParser.java,org.apache.xerces.parsers.AbstractSAXParser,class,45,48,3,45,262,3,1,102,920,0.94038475,0.15082957,0.5882353,52,0,45,0,7,0,52,0,2,0,30,10,0,6,24,0,11,0,17,915,36,5,92,35,19,39,13,105,14,79,6,2,2,0,429,1025,0,True,True,False
/work/./src/org/apache/xerces/impl/xpath/XPath.java,org.apache.xerces.impl.xpath.XPath,class,11,17,6,11,40,1,4,23,18,0.8148148,0.3,0.3,9,2,5,4,0,0,5,0,0,0,6,3,0,3,3,0,3,0,7,1187,7,4,10,1,0,9,8,44,5,33,4,1,6,0,248,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLDTDContentModelSource.java,org.apache.xerces.xni.parser.XMLDTDContentModelSource,interface,1,4,3,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,False,False,False
/work/./src/org/apache/xml/serialize/ObjectFactory.java,org.apache.xml.serialize.ObjectFactory,class,3,5,2,3,58,3,0,30,9,0.7714286,0.1,0.1,7,7,0,2,0,5,5,0,0,0,5,5,0,5,0,0,3,0,22,255,14,2,21,11,2,24,8,67,12,36,6,0,1,0,205,16,0,False,False,False
/work/./src/org/apache/xerces/jaxp/validation/DOMValidatorHelper.java,org.apache.xerces.jaxp.validation.DOMValidatorHelper$DOMNamespaceContext,innerclass,6,6,0,6,28,1,0,22,54,0.77777773,0.027777778,0.027777778,12,0,9,3,0,0,9,0,0,0,3,0,0,0,3,0,0,0,1,88,8,3,11,0,0,0,14,22,3,12,6,0,0,0,72,16,0,False,False,False
/work/./src/org/apache/xerces/xpointer/XPointerProcessor.java,org.apache.xerces.xpointer.XPointerProcessor,interface,3,4,1,3,4,1,0,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,3,3,0,0,0,3,0,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,129,1,0,False,False,False
/work/./src/org/apache/xerces/xni/XMLLocator.java,org.apache.xerces.xni.XMLLocator,interface,0,11,11,0,9,1,0,0,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,False,False,False
/work/./src/org/apache/xml/serialize/OutputFormat.java,org.apache.xml.serialize.OutputFormat,class,7,20,13,7,86,1,0,25,1153,0.9529998,0.029387755,0.04,50,4,50,0,0,0,50,0,0,0,20,0,0,20,0,0,0,0,5,259,46,4,14,2,2,8,17,50,0,27,4,0,2,0,308,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/MultipleScopeNamespaceSupport.java,org.apache.xerces.xinclude.MultipleScopeNamespaceSupport,class,5,8,3,5,29,2,1,7,0,0.23076925,0.7051282,0.7051282,13,0,13,0,0,0,13,0,0,0,2,0,0,0,2,0,0,0,1,101,14,5,9,0,2,0,25,28,11,12,3,0,0,0,105,1,0,False,False,False
/work/./src/org/apache/xerces/dom/DOMLocatorImpl.java,org.apache.xerces.dom.DOMLocatorImpl,class,2,6,4,2,11,1,0,0,7,0.6363636,0.43636364,0.8181818,11,0,11,0,0,0,11,0,0,0,6,0,6,0,0,0,0,0,0,54,6,0,0,0,0,0,4,24,0,6,0,0,0,0,79,1,0,False,False,False
/work/./src/org/apache/wml/WMLDOMImplementation.java,org.apache.wml.WMLDOMImplementation,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLComponent.java,org.apache.xerces.xni.parser.XMLComponent,interface,1,8,7,1,7,1,0,0,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,False,False,False
